Point,E,N,Elevation,Code,SurveyID,Year,Period,TagID,RiffleID,Site,TagSize_mm,A_Axis_mm,B_Axis_mm,B_Axis_ft,C_Axis_mm,Gravelometer_mm,Weight_g,Particle_Class,Size_Class1,Size_Class2,Distance_ft,Distance_m,Field_Movement,Moved_1PD,Moved_12PD,Hiding,Embedded,Buried,Notes
1002,2806338.09,1266564.76,7458.97,PITRCK,Relocate 2022,2021,Before,230000111624,1,Riffle 1,32,157,152,0.499,82,180,2584,Cobble,LC1,LC,0.11,0.034,0,0,0,0,0,0,
1003,2806337.12,1266571.85,7459.10,PITRCK,Relocate 2022,2021,Before,228000607573,1,Riffle 1,23,102,61,0.200,48,64,550,Gravel,VCG2,VCG,0.13,0.039,0,0,0,0,0,0,
1004,2806336.33,1266579.13,7459.53,PITRCK,Relocate 2022,2021,Before,230000111731,1,Riffle 1,32,145,98,0.322,56,128,1335,Cobble,SC2,SC,0.45,0.136,1,1,1,0,0,0,
1005,2806334.25,1266584.91,7459.43,PITRCK,Relocate 2022,2021,Before,230000111736,1,Riffle 1,32,155,109,0.358,66,128,1789,Cobble,SC2,SC,0.54,0.164,1,1,1,0,0,0,
1006,2806326.03,1266592.20,7459.35,PITRCK,Relocate 2022,2021,Before,230000111684,1,Riffle 1,32,198,117,0.384,64,128,2248,Cobble,SC2,SC,0.05,0.015,0,0,0,0,0,0,
1007,2806332.66,1266599.21,7459.51,PITRCK,Relocate 2022,2021,Before,230000111541,1,Riffle 1,32,356,290,0.951,138,362,14100,Boulder,SB1,SB,0.05,0.015,0,0,0,0,0,0,
1008,2806323.06,1266602.59,7459.32,PITRCK,Relocate 2022,2021,Before,228000607534,1,Riffle 1,23,70,63,0.207,55,64,654,Gravel,VCG2,VCG,0.01,0.004,0,0,0,1,0,0,
1009,2806331.54,1266614.13,7459.11,PITRCK,Relocate 2022,2021,Before,228000607505,1,Riffle 1,23,94,61,0.200,41,64,336,Gravel,VCG2,VCG,0.04,0.012,0,0,0,1,0,0,
1010,2806329.82,1266618.05,7459.06,PITRCK,Relocate 2022,2021,Before,230000111683,1,Riffle 1,32,132,90,0.295,80,128,1427,Cobble,SC2,SC,1.17,0.356,0,1,1,0,0,0,
1011,2806333.89,1266624.34,7459.24,PITRCK,Relocate 2022,2021,Before,230000111737,1,Riffle 1,32,169,138,0.453,82,128,2929,Cobble,SC2,SC,0.22,0.068,0,0,0,0,0,0,
1012,2806334.25,1266629.63,7458.77,PITRCK,Relocate 2022,2021,Before,230000111641,1,Riffle 1,32,124,104,0.341,56,90,1093,Cobble,SC1,SC,0.26,0.080,0,0,0,0,0,0,
1013,2806333.66,1266635.52,7458.70,PITRCK,Relocate 2022,2021,Before,228000607513,1,Riffle 1,23,91,60,0.197,38,64,273,Gravel,VCG2,VCG,0.02,0.005,0,0,0,1,0,0,
1014,2806334.21,1266640.74,7458.93,PITRCK,Relocate 2022,2021,Before,230000111644,1,Riffle 1,32,135,93,0.305,72,90,1442,Cobble,SC1,SC,0.20,0.062,0,0,0,0,0,0,
1015,2806331.26,1266645.11,7458.90,PITRCK,Relocate 2022,2021,Before,230000111632,1,Riffle 1,32,124,96,0.315,53,90,802,Cobble,SC1,SC,0.20,0.061,0,0,0,0,0,0,
1016,2806335.35,1266650.16,7458.99,PITRCK,Relocate 2022,2021,Before,230000111695,1,Riffle 1,32,120,97,0.318,77,90,1034,Cobble,SC1,SC,0.17,0.052,0,0,0,0,0,0,
1017,2806335.15,1266656.04,7459.13,PITRCK,Relocate 2022,2021,Before,228000607532,1,Riffle 1,23,90,55,0.180,42,64,446,Gravel,VCG2,VCG,0.18,0.054,0,0,0,1,0,0,
1018,2806334.36,1266661.92,7459.09,PITRCK,Relocate 2022,2021,Before,230000111631,1,Riffle 1,32,97,56,0.184,50,64,363,Gravel,VCG2,VCG,0.75,0.230,1,1,1,0,0,0,
1019,2806334.38,1266668.29,7459.21,PITRCK,Relocate 2022,2021,Before,230000111689,1,Riffle 1,32,141,84,0.276,37,90,888,Cobble,SC1,SC,0.72,0.219,1,1,1,0,0,0,
1020,2806318.26,1266549.86,7459.19,PITRCK,Relocate 2022,2021,Before,228000607533,1,Riffle 1,23,89,65,0.213,52,64,400,Gravel,VCG2,VCG,0.10,0.030,0,0,0,1,0,0,
1021,2806317.51,1266555.89,7458.97,PITRCK,Relocate 2022,2021,Before,230000111712,1,Riffle 1,32,176,113,0.371,74,128,2062,Cobble,SC2,SC,0.23,0.069,0,0,0,0,0,0,
1022,2806317.01,1266563.33,7458.90,PITRCK,Relocate 2022,2021,Before,230000111534,1,Riffle 1,32,157,135,0.443,130,180,3638,Cobble,LC1,LC,0.11,0.033,0,0,0,0,0,0,
1023,2806316.39,1266570.38,7458.95,PITRCK,Relocate 2022,2021,Before,228000607520,1,Riffle 1,23,90,64,0.210,52,64,543,Gravel,VCG2,VCG,0.04,0.011,0,0,0,0,0,0,
1024,2806316.08,1266574.67,7459.23,PITRCK,Relocate 2022,2021,Before,230000111598,1,Riffle 1,32,142,104,0.341,54,128,1046,Cobble,SC2,SC,0.21,0.063,0,0,0,0,0,0,
1025,2806315.99,1266580.01,7459.37,PITRCK,Relocate 2022,2021,Before,230000111741,1,Riffle 1,32,148,100,0.328,84,128,1958,Cobble,SC2,SC,0.09,0.026,0,0,0,0,0,0,
1026,2806312.51,1266584.18,7459.17,PITRCK,Relocate 2022,2021,Before,228000607546,1,Riffle 1,23,97,71,0.233,35,64,338,Gravel,VCG2,VCG,0.10,0.031,0,0,0,0,0,0,
1027,2806314.02,1266590.95,7459.26,PITRCK,Relocate 2022,2021,Before,230000111523,1,Riffle 1,32,150,109,0.358,78,128,1992,Cobble,SC2,SC,0.06,0.019,0,0,0,1,0,0,
1028,2806313.75,1266598.49,7459.23,PITRCK,Relocate 2022,2021,Before,230000111698,1,Riffle 1,32,89,82,0.269,70,90,771,Cobble,SC1,SC,0.08,0.026,0,0,0,0,0,0,
1029,2806312.37,1266601.70,7459.08,PITRCK,Relocate 2022,2021,Before,230000111643,1,Riffle 1,32,184,125,0.410,58,128,2352,Cobble,SC2,SC,0.96,0.291,1,1,1,0,0,0,
1030,2806312.80,1266607.00,7459.03,PITRCK,Relocate 2022,2021,Before,228000607537,1,Riffle 1,23,95,61,0.200,35,64,458,Gravel,VCG2,VCG,0.52,0.158,0,1,1,0,0,0,
1031,2806311.62,1266612.21,7459.02,PITRCK,Relocate 2022,2021,Before,230000111734,1,Riffle 1,32,120,104,0.341,64,128,1233,Cobble,SC2,SC,0.14,0.042,0,0,0,0,0,0,
1032,2806311.42,1266616.22,7459.06,PITRCK,Relocate 2022,2021,Before,230000111651,1,Riffle 1,32,117,111,0.364,49,90,767,Cobble,SC1,SC,0.80,0.243,1,1,1,0,0,0,
1033,2806310.88,1266623.67,7459.28,PITRCK,Relocate 2022,2021,Before,230000111733,1,Riffle 1,32,303,265,0.869,148,362,15900,Boulder,SB1,SB,0.25,0.078,0,0,0,0,0,0,
1034,2806309.94,1266629.07,7458.99,PITRCK,Relocate 2022,2021,Before,230000111679,1,Riffle 1,32,141,105,0.344,79,128,1381,Cobble,SC2,SC,0.12,0.036,0,0,0,0,1,0,
1035,2806309.28,1266634.87,7458.72,PITRCK,Relocate 2022,2021,Before,230000111623,1,Riffle 1,32,136,109,0.358,36,90,858,Cobble,SC1,SC,1.39,0.425,1,1,1,0,0,0,
1036,2806308.84,1266639.99,7458.78,PITRCK,Relocate 2022,2021,Before,230000111615,1,Riffle 1,32,134,115,0.377,42,128,986,Cobble,SC2,SC,0.21,0.065,0,0,0,0,0,0,
1037,2806309.41,1266647.00,7458.84,PITRCK,Relocate 2022,2021,Before,230000111544,1,Riffle 1,32,86,73,0.240,51,90,518,Cobble,SC1,SC,0.44,0.133,1,1,1,0,0,0,
1038,2806308.64,1266656.49,7459.28,PITRCK,Relocate 2022,2021,Before,230000111550,1,Riffle 1,32,107,91,0.299,42,90,571,Cobble,SC1,SC,0.15,0.045,0,0,0,1,0,0,
1039,2806299.57,1266550.00,7459.01,PITRCK,Relocate 2022,2021,Before,228000607541,1,Riffle 1,23,91,64,0.210,40,64,398,Gravel,VCG2,VCG,0.17,0.051,0,0,0,0,0,0,
1040,2806298.53,1266555.82,7458.67,PITRCK,Relocate 2022,2021,Before,230000111517,1,Riffle 1,32,142,136,0.446,46,128,1173,Cobble,SC2,SC,0.02,0.005,0,0,0,0,0,0,
1041,2806292.42,1266557.89,7458.73,PITRCK,Relocate 2022,2021,Before,230000111708,1,Riffle 1,32,181,124,0.407,84,128,2277,Cobble,SC2,SC,0.06,0.017,0,0,0,0,0,0,
1042,2806296.89,1266565.18,7458.70,PITRCK,Relocate 2022,2021,Before,228000607524,1,Riffle 1,23,86,68,0.223,54,64,562,Gravel,VCG2,VCG,0.06,0.018,0,0,0,0,0,0,
1043,2806295.71,1266570.25,7458.85,PITRCK,Relocate 2022,2021,Before,230000111668,1,Riffle 1,32,177,112,0.367,67,128,1929,Cobble,SC2,SC,0.25,0.075,0,0,0,0,0,0,
1044,2806295.16,1266576.67,7459.19,PITRCK,Relocate 2022,2021,Before,230000111510,1,Riffle 1,32,460,230,0.755,125,256,17100,Cobble,LC2,LC,0.12,0.037,0,0,0,0,0,0,
1045,2806294.19,1266583.99,7458.93,PITRCK,Relocate 2022,2021,Before,228000607516,1,Riffle 1,23,81,63,0.207,55,64,514,Gravel,VCG2,VCG,0.07,0.023,0,0,0,1,0,0,
1046,2806287.86,1266588.03,7458.97,PITRCK,Relocate 2022,2021,Before,230000111595,1,Riffle 1,32,158,98,0.322,49,90,939,Cobble,SC1,SC,0.15,0.047,0,0,0,0,0,0,
1047,2806292.94,1266596.04,7458.95,PITRCK,Relocate 2022,2021,Before,230000111676,1,Riffle 1,32,145,84,0.276,71,90,1337,Cobble,SC1,SC,0.16,0.050,0,0,0,0,0,0,
1048,2806292.22,1266601.55,7459.01,PITRCK,Relocate 2022,2021,Before,230000111735,1,Riffle 1,32,141,117,0.384,56,128,1706,Cobble,SC2,SC,0.12,0.035,0,0,0,0,0,0,
1049,2806284.01,1266606.64,7458.88,PITRCK,Relocate 2022,2021,Before,230000111686,1,Riffle 1,32,110,78,0.256,34,90,601,Cobble,SC1,SC,0.12,0.037,0,0,0,1,0,0,
1050,2806290.46,1266612.95,7458.80,PITRCK,Relocate 2022,2021,Before,228000607509,1,Riffle 1,23,106,64,0.210,36,64,440,Gravel,VCG2,VCG,0.71,0.215,1,1,1,1,0,0,
1051,2806290.19,1266617.48,7458.90,PITRCK,Relocate 2022,2021,Before,230000111728,1,Riffle 1,32,165,123,0.404,75,180,2327,Cobble,LC1,LC,0.24,0.072,0,0,0,0,0,0,
1052,2806289.92,1266624.16,7458.90,PITRCK,Relocate 2022,2021,Before,230000111594,1,Riffle 1,32,135,67,0.220,55,90,911,Cobble,SC1,SC,0.14,0.044,0,0,0,0,0,0,
1053,2806290.33,1266630.82,7458.72,PITRCK,Relocate 2022,2021,Before,230000111566,1,Riffle 1,32,134,115,0.377,43,128,1003,Cobble,SC2,SC,0.05,0.016,0,0,0,0,0,0,
1054,2806289.94,1266636.55,7458.94,PITRCK,Relocate 2022,2021,Before,230000111507,1,Riffle 1,32,331,236,0.774,143,256,11400,Cobble,LC2,LC,0.15,0.045,0,0,0,0,0,0,
1055,2806288.47,1266642.48,7458.93,PITRCK,Relocate 2022,2021,Before,230000111717,1,Riffle 1,32,135,93,0.305,59,90,1398,Cobble,SC1,SC,0.05,0.014,0,0,0,0,0,0,
1056,2806289.56,1266648.25,7458.82,PITRCK,Relocate 2022,2021,Before,230000111560,1,Riffle 1,32,91,75,0.246,50,64,337,Gravel,VCG2,VCG,0.18,0.053,0,0,0,1,0,0,
1057,2806288.95,1266651.72,7459.04,PITRCK,Relocate 2022,2021,Before,230000111720,1,Riffle 1,32,119,100,0.328,43,90,741,Cobble,SC1,SC,0.17,0.052,0,0,0,1,0,0,
1058,2806289.41,1266659.27,7459.15,PITRCK,Relocate 2022,2021,Before,230000111527,1,Riffle 1,32,139,76,0.249,75,90,1153,Cobble,SC1,SC,0.18,0.056,0,0,0,1,0,0,
1059,2806308.40,1266664.31,7459.36,PITRCK,Relocate 2022,2021,Before,230000111575,1,Riffle 1,32,135,96,0.315,53,90,1034,Cobble,SC1,SC,0.33,0.102,1,1,1,0,0,0,
1060,2806258.89,1266536.81,7459.02,PITRCK,Relocate 2022,2021,Before,228000607549,1,Riffle 1,23,72,50,0.164,38,64,185,Gravel,VCG2,VCG,0.23,0.070,0,1,0,0,0,0,
1061,2806257.82,1266541.48,7458.58,PITRCK,Relocate 2022,2021,Before,230000111556,1,Riffle 1,32,116,113,0.371,59,128,1187,Cobble,SC2,SC,0.14,0.042,0,0,0,0,0,0,
1062,2806257.65,1266547.30,7458.63,PITRCK,Relocate 2022,2021,Before,230000111570,1,Riffle 1,32,218,94,0.308,50,128,2142,Cobble,SC2,SC,0.37,0.114,0,1,1,0,0,0,
1063,2806253.09,1266553.02,7458.27,PITRCK,Relocate 2022,2021,Before,228000607577,1,Riffle 1,23,94,66,0.217,23,64,361,Gravel,VCG2,VCG,0.18,0.054,0,0,0,0,0,0,
1079,2806245.21,1266640.70,7458.89,PITRCK,Relocate 2022,2021,Before,228000607517,1,Riffle 1,23,68,56,0.184,43,64,241,Gravel,VCG2,VCG,1.19,0.364,1,1,1,0,0,0,
1080,2806238.55,1266531.70,7458.39,PITRCK,Relocate 2022,2021,Before,230000111581,1,Riffle 1,32,113,101,0.331,43,90,755,Cobble,SC1,SC,0.08,0.024,0,0,0,0,1,0,
1081,2806237.57,1266539.77,7458.22,PITRCK,Relocate 2022,2021,Before,228000607507,1,Riffle 1,23,65,45,0.148,42,64,197,Gravel,VCG2,VCG,0.12,0.036,0,0,0,0,0,0,
1082,2806236.46,1266545.13,7458.30,PITRCK,Relocate 2022,2021,Before,230000111693,1,Riffle 1,32,154,92,0.302,58,90,1342,Cobble,SC1,SC,0.11,0.034,0,0,0,0,0,0,
1083,2806234.48,1266551.51,7458.37,PITRCK,Relocate 2022,2021,Before,230000111535,1,Riffle 1,32,168,101,0.331,97,128,1715,Cobble,SC2,SC,1.38,0.419,1,1,1,0,0,0,
1084,2806234.27,1266554.71,7458.21,PITRCK,Relocate 2022,2021,Before,230000111562,1,Riffle 1,32,197,169,0.554,68,180,3575,Cobble,LC1,LC,0.05,0.015,0,0,0,0,0,0,
1085,2806232.98,1266560.08,7458.07,PITRCK,Relocate 2022,2021,Before,228000607552,1,Riffle 1,23,75,64,0.210,54,64,543,Gravel,VCG2,VCG,0.06,0.018,0,0,0,0,0,0,
1086,2806227.93,1266562.05,7458.04,PITRCK,Relocate 2022,2021,Before,230000111700,1,Riffle 1,32,131,82,0.269,56,90,709,Cobble,SC1,SC,0.09,0.028,0,0,0,0,1,0,
1087,2806231.83,1266570.06,7458.21,PITRCK,Relocate 2022,2021,Before,230000111521,1,Riffle 1,32,203,83,0.272,83,90,2179,Cobble,SC1,SC,0.09,0.029,0,0,0,0,1,0,
1088,2806216.49,1266572.08,7458.14,PITRCK,Relocate 2022,2021,Before,230000111516,1,Riffle 1,32,126,96,0.315,79,128,1425,Cobble,SC2,SC,3.49,1.064,1,1,1,0,0,0,
1089,2806230.46,1266579.14,7458.11,PITRCK,Relocate 2022,2021,Before,228000607535,1,Riffle 1,23,74,54,0.177,36,64,254,Gravel,VCG2,VCG,0.09,0.027,0,0,0,0,0,0,
1090,2806228.62,1266582.49,7458.17,PITRCK,Relocate 2022,2021,Before,230000111545,1,Riffle 1,32,121,71,0.233,58,90,829,Cobble,SC1,SC,0.11,0.034,0,0,0,0,0,0,
1091,2806223.37,1266587.01,7458.00,PITRCK,Relocate 2022,2021,Before,230000111540,1,Riffle 1,32,119,82,0.269,59,90,734,Cobble,SC1,SC,0.12,0.038,0,0,0,0,0,0,
1092,2806229.45,1266593.22,7458.08,PITRCK,Relocate 2022,2021,Before,230000111506,1,Riffle 1,32,110,108,0.354,41,128,941,Cobble,SC2,SC,0.02,0.007,0,0,0,0,0,0,
1093,2806224.13,1266598.24,7458.06,PITRCK,Relocate 2022,2021,Before,230000111667,1,Riffle 1,32,153,114,0.374,52,128,1347,Cobble,SC2,SC,0.17,0.053,0,0,0,0,0,0,
1094,2806225.95,1266605.62,7458.49,PITRCK,Relocate 2022,2021,Before,230000111614,1,Riffle 1,32,306,205,0.673,256,256,18900,Cobble,LC2,LC,0.47,0.143,0,0,0,0,0,0,
1095,2806224.93,1266612.08,7457.99,PITRCK,Relocate 2022,2021,Before,230000111549,1,Riffle 1,32,82,76,0.249,75,90,643,Cobble,SC1,SC,0.12,0.037,0,0,0,1,0,0,
1096,2806221.61,1266613.36,7457.86,PITRCK,Relocate 2022,2021,Before,230000111596,1,Riffle 1,32,86,73,0.240,64,90,548,Cobble,SC1,SC,0.17,0.053,0,0,0,0,0,0,
1097,2806221.30,1266618.71,7458.06,PITRCK,Relocate 2022,2021,Before,230000111503,1,Riffle 1,32,156,92,0.302,43,90,895,Cobble,SC1,SC,1.56,0.475,0,1,1,0,0,0,
1098,2806222.95,1266626.53,7458.42,PITRCK,Relocate 2022,2021,Before,230000111548,1,Riffle 1,32,90,76,0.249,52,90,530,Cobble,SC1,SC,0.02,0.006,0,0,0,0,1,0,
1099,2806211.18,1266625.35,7458.37,PITRCK,Relocate 2022,2021,Before,228000607571,1,Riffle 1,23,127,71,0.233,31,64,415,Gravel,VCG2,VCG,4.39,1.338,1,1,1,0,0,0,
1100,2804503.23,1266619.35,7453.84,PITRCK,Relocate 2022,2021,Before,230000111682,2,Riffle 2,32,110,97,0.318,52,90,812,Cobble,SC1,SC,0.05,0.016,0,0,0,0,1,0,
1101,2804501.85,1266612.95,7453.64,PITRCK,Relocate 2022,2021,Before,228000607570,2,Riffle 2,23,75,63,0.207,48,64,338,Gravel,VCG2,VCG,0.06,0.017,0,0,0,0,0,0,
1102,2804500.73,1266608.18,7453.75,PITRCK,Relocate 2022,2021,Before,230000111747,2,Riffle 2,32,110,100,0.328,59,128,897,Cobble,SC2,SC,0.01,0.002,0,0,0,0,0,0,
1103,2804499.53,1266602.90,7453.70,PITRCK,Relocate 2022,2021,Before,230000111646,2,Riffle 2,32,93,77,0.253,55,90,508,Cobble,SC1,SC,0.03,0.009,0,0,0,0,1,0,
1104,2804497.24,1266597.45,7453.77,PITRCK,Relocate 2022,2021,Before,230000111620,2,Riffle 2,32,159,120,0.394,46,128,1290,Cobble,SC2,SC,0.16,0.050,0,0,0,0,1,0,
1105,2804486.95,1266594.29,7453.66,PITRCK,Relocate 2022,2021,Before,230000111681,2,Riffle 2,32,100,65,0.213,55,90,572,Cobble,SC1,SC,0.01,0.003,0,0,0,0,0,0,
1106,2804492.81,1266589.78,7453.60,PITRCK,Relocate 2022,2021,Before,228000607576,2,Riffle 2,23,104,64,0.210,43,64,599,Gravel,VCG2,VCG,0.10,0.029,0,0,0,0,0,0,
1107,2804491.79,1266585.35,7453.62,PITRCK,Relocate 2022,2021,Before,230000111601,2,Riffle 2,32,129,115,0.377,45,128,1232,Cobble,SC2,SC,0.12,0.037,0,0,0,0,0,0,
1108,2804492.83,1266579.80,7453.53,PITRCK,Relocate 2022,2021,Before,230000111723,2,Riffle 2,32,146,89,0.292,36,90,807,Cobble,SC1,SC,0.07,0.020,0,0,0,0,0,0,
1113,2804487.01,1266559.53,7452.99,PITRCK,Relocate 2022,2021,Before,230000111703,2,Riffle 2,32,114,85,0.279,37,90,604,Cobble,SC1,SC,0.12,0.037,0,0,0,0,0,0,
1114,2804484.68,1266554.13,7452.98,PITRCK,Relocate 2022,2021,Before,230000111618,2,Riffle 2,32,115,108,0.354,78,128,1109,Cobble,SC2,SC,0.15,0.044,0,0,0,0,0,0,
1115,2804485.29,1266550.54,7453.12,PITRCK,Relocate 2022,2021,Before,230000111654,2,Riffle 2,32,114,105,0.344,95,128,1678,Cobble,SC2,SC,0.36,0.109,0,1,1,0,0,0,
1116,2804484.25,1266546.22,7452.93,PITRCK,Relocate 2022,2021,Before,230000111627,2,Riffle 2,32,151,80,0.262,39,90,787,Cobble,SC1,SC,0.03,0.010,0,0,0,0,0,0,
1117,2804483.24,1266542.15,7453.42,PITRCK,Relocate 2022,2021,Before,230000111508,2,Riffle 2,32,256,214,0.702,190,256,16900,Cobble,LC2,LC,0.07,0.020,0,0,0,0,0,0,
1118,2804483.26,1266538.29,7453.07,PITRCK,Relocate 2022,2021,Before,230000111583,2,Riffle 2,32,85,61,0.200,55,90,493,Cobble,SC1,SC,0.20,0.061,0,1,1,0,0,0,
1119,2804481.58,1266534.23,7453.30,PITRCK,Relocate 2022,2021,Before,230000111619,2,Riffle 2,32,95,64,0.210,54,90,460,Cobble,SC1,SC,0.27,0.083,0,1,1,1,0,0,
1120,2804481.40,1266530.62,7453.42,PITRCK,Relocate 2022,2021,Before,230000111672,2,Riffle 2,32,102,80,0.262,55,90,831,Cobble,SC1,SC,0.12,0.035,0,0,0,0,0,0,
1121,2804479.36,1266525.65,7453.85,PITRCK,Relocate 2022,2021,Before,230000111673,2,Riffle 2,32,139,96,0.315,75,128,1437,Cobble,SC2,SC,0.12,0.035,0,0,0,0,0,0,
1122,2804478.21,1266521.02,7453.91,PITRCK,Relocate 2022,2021,Before,230000111649,2,Riffle 2,32,150,87,0.285,55,90,1202,Cobble,SC1,SC,0.08,0.024,0,0,0,1,0,0,
1123,2804478.01,1266516.87,7454.20,PITRCK,Relocate 2022,2021,Before,230000111713,2,Riffle 2,32,104,86,0.282,45,90,730,Cobble,SC1,SC,0.09,0.028,0,0,0,1,0,0,
1124,2804476.56,1266509.92,7454.44,PITRCK,Relocate 2022,2021,Before,230000111685,2,Riffle 2,32,110,96,0.315,55,90,873,Cobble,SC1,SC,0.27,0.083,0,0,0,1,0,0,
1125,2804521.91,1266623.27,7453.81,PITRCK,Relocate 2022,2021,Before,228000607572,2,Riffle 2,23,75,68,0.223,37,64,300,Gravel,VCG2,VCG,0.16,0.050,0,0,0,0,1,0,
1126,2804521.79,1266619.37,7453.48,PITRCK,Relocate 2022,2021,Before,230000111599,2,Riffle 2,32,135,120,0.394,75,128,1877,Cobble,SC2,SC,0.07,0.023,0,0,0,0,1,0,
1127,2804519.97,1266613.76,7453.44,PITRCK,Relocate 2022,2021,Before,230000111715,2,Riffle 2,32,168,117,0.384,70,128,2178,Cobble,SC2,SC,0.12,0.036,0,0,0,0,1,0,
1128,2804519.05,1266608.62,7453.72,PITRCK,Relocate 2022,2021,Before,230000111732,2,Riffle 2,32,210,158,0.518,107,180,3929,Cobble,LC1,LC,0.74,0.225,1,1,1,0,0,0,
1129,2804517.49,1266603.68,7453.82,PITRCK,Relocate 2022,2021,Before,230000111675,2,Riffle 2,32,98,89,0.292,68,90,939,Cobble,SC1,SC,0.09,0.029,0,0,0,0,1,0,
1130,2804514.57,1266598.23,7453.87,PITRCK,Relocate 2022,2021,Before,228000607528,2,Riffle 2,23,84,69,0.226,41,64,409,Gravel,VCG2,VCG,0.12,0.037,0,0,0,1,1,0,
1131,2804512.91,1266593.07,7454.04,PITRCK,Relocate 2022,2021,Before,230000111670,2,Riffle 2,32,95,80,0.262,51,90,627,Cobble,SC1,SC,0.06,0.017,0,0,0,0,1,0,
1132,2804512.15,1266586.12,7453.86,PITRCK,Relocate 2022,2021,Before,230000111696,2,Riffle 2,32,103,89,0.292,59,90,759,Cobble,SC1,SC,0.14,0.043,0,0,0,1,1,0,
1133,2804510.80,1266582.07,7453.84,PITRCK,Relocate 2022,2021,Before,230000111739,2,Riffle 2,32,99,86,0.282,33,90,557,Cobble,SC1,SC,0.16,0.050,0,0,0,0,0,0,
1134,2804510.45,1266574.30,7453.76,PITRCK,Relocate 2022,2021,Before,228000607506,2,Riffle 2,23,87,72,0.236,35,64,423,Gravel,VCG2,VCG,0.12,0.036,0,0,0,0,0,0,
1135,2804509.53,1266567.69,7453.60,PITRCK,Relocate 2022,2021,Before,230000111697,2,Riffle 2,32,115,89,0.292,65,128,985,Cobble,SC2,SC,0.09,0.028,0,0,0,0,0,0,
1136,2804509.05,1266561.88,7453.62,PITRCK,Relocate 2022,2021,Before,230000111621,2,Riffle 2,32,118,79,0.259,65,90,1151,Cobble,SC1,SC,0.04,0.012,0,0,0,1,0,0,
1137,2804506.72,1266556.34,7453.46,PITRCK,Relocate 2022,2021,Before,230000111730,2,Riffle 2,32,120,114,0.374,65,128,1278,Cobble,SC2,SC,0.91,0.277,1,1,1,0,0,0,
1138,2804509.92,1266549.62,7453.75,PITRCK,Relocate 2022,2021,Before,230000111522,2,Riffle 2,32,295,250,0.820,174,256,16100,Cobble,LC2,LC,0.38,0.115,0,0,0,0,0,0,
1139,2804509.02,1266544.57,7453.24,PITRCK,Relocate 2022,2021,Before,230000111671,2,Riffle 2,32,110,93,0.305,42,90,657,Cobble,SC1,SC,0.05,0.015,0,0,0,0,0,0,
1140,2804508.44,1266539.00,7453.17,PITRCK,Relocate 2022,2021,Before,228000607554,2,Riffle 2,23,81,64,0.210,30,64,213,Gravel,VCG2,VCG,0.15,0.045,0,0,0,1,0,0,
1142,2804507.11,1266527.33,7453.49,PITRCK,Relocate 2022,2021,Before,230000111526,2,Riffle 2,32,119,101,0.331,43,90,1036,Cobble,SC1,SC,0.13,0.040,0,0,0,0,0,0,
1143,2804506.20,1266521.91,7453.60,PITRCK,Relocate 2022,2021,Before,230000111711,2,Riffle 2,32,155,106,0.348,45,128,990,Cobble,SC2,SC,0.15,0.046,0,0,0,0,0,0,
1144,2804506.07,1266517.04,7453.63,PITRCK,Relocate 2022,2021,Before,230000111629,2,Riffle 2,32,155,132,0.433,54,128,1834,Cobble,SC2,SC,0.17,0.051,0,0,0,0,0,0,
1145,2804505.59,1266512.31,7453.44,PITRCK,Relocate 2022,2021,Before,228000607564,2,Riffle 2,23,108,64,0.210,45,64,477,Gravel,VCG2,VCG,0.13,0.040,0,0,0,0,0,0,
1146,2804505.94,1266507.37,7453.72,PITRCK,Relocate 2022,2021,Before,230000111606,2,Riffle 2,32,147,108,0.354,64,128,1636,Cobble,SC2,SC,0.17,0.051,0,0,0,1,0,0,
1147,2804505.59,1266503.23,7453.40,PITRCK,Relocate 2022,2021,Before,230000111658,2,Riffle 2,32,90,83,0.272,56,90,732,Cobble,SC1,SC,0.22,0.067,0,0,0,0,1,0,
1148,2804504.66,1266497.52,7453.72,PITRCK,Relocate 2022,2021,Before,230000111718,2,Riffle 2,32,85,72,0.236,57,90,509,Cobble,SC1,SC,0.04,0.014,0,0,0,0,1,0,
1149,2804502.83,1266488.41,7454.74,PITRCK,Relocate 2022,2021,Before,230000111665,2,Riffle 2,32,83,68,0.223,48,90,400,Cobble,SC1,SC,0.11,0.032,0,0,0,0,0,0,
1150,2804540.98,1266619.18,7454.00,PITRCK,Relocate 2022,2021,Before,228000607526,2,Riffle 2,23,117,74,0.243,43,64,561,Gravel,VCG2,VCG,0.07,0.020,0,0,0,1,1,0,
1151,2804539.92,1266613.85,7453.66,PITRCK,Relocate 2022,2021,Before,230000111584,2,Riffle 2,32,145,141,0.463,67,128,2105,Cobble,SC2,SC,0.14,0.044,0,0,0,0,1,0,
1152,2804538.86,1266607.89,7453.96,PITRCK,Relocate 2022,2021,Before,230000111512,2,Riffle 2,32,135,102,0.335,78,128,1872,Cobble,SC2,SC,0.15,0.047,0,0,0,0,1,0,
1153,2804538.70,1266602.27,7454.28,PITRCK,Relocate 2022,2021,Before,230000111705,2,Riffle 2,32,160,84,0.276,69,90,1747,Cobble,SC1,SC,0.11,0.032,0,0,0,1,0,0,
1154,2804535.56,1266595.26,7454.63,PITRCK,Relocate 2022,2021,Before,230000111586,2,Riffle 2,32,135,97,0.318,68,128,1766,Cobble,SC2,SC,0.09,0.029,0,0,0,0,0,0,
